brand,carName,carImg,saleVolume,price,manufacturer,rank,carModel,energyType,marketTime,insure,min_price,max_price,avg_price,warranty_years,warranty_mileage,price_category,sales_level,brand_popularity,anomaly_score,is_anomaly
ARCFOX极狐,极狐 阿尔法S,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f1583e99b55f453f9bf9da2348eddead~tplv-resize:640:0.png?psm=motor.rank.data,141,"[15.98, 29.98]",北汽新能源,513,中大型车,纯电动,2024.04,3年或12万公里,15.98,29.98,22.98,3.0,120000.0,高端,低销量,6,0.006753882750086461,True
星途,星途瑶光,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/75e13822ab224961b9bece7b81f64e66~tplv-resize:640:0.png?psm=motor.rank.data,139,"[13.99, 17.28]",星途,514,中型SUV,汽油,2025.09,3年或10万公里,13.99,17.28,15.635000000000002,3.0,100000.0,中端,低销量,8,8.07354470523872e-05,False
蔚来,蔚来ET7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/044f2a2afda542c68162110525721908~tplv-resize:640:0.png?psm=motor.rank.data,137,"[32, 35]",蔚来,515,中大型车,纯电动,2024.04,3年或12万公里,32.0,35.0,33.5,3.0,120000.0,豪华型,低销量,7,0.004482975847593007,True
林肯,飞行家,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/664df940ff5242238c0dcf49e106578e~tplv-resize:640:0.png?psm=motor.rank.data,135,"[50.08, 76.38]",长安林肯,516,中大型SUV,汽油,2024.08,5年或14万公里,50.08,76.38,63.23,5.0,140000.0,豪华型,低销量,4,0.011112513141205042,True
江淮瑞风,瑞风RF8 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/809daf18f7fc4be1b137dd84e32a34ab~tplv-resize:640:0.png?psm=motor.rank.data,132,"[20.99, 25.99]",江汽集团,517,中大型MPV,插电式混合动力,2024.09,5年或10万公里,20.99,25.99,23.49,5.0,100000.0,高端,低销量,4,0.00019129961785653202,False
沃尔沃,沃尔沃XC40,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/165c411572eb454c894fa8363db5f915~tplv-resize:640:0.png?psm=motor.rank.data,129,"[18.5, 26.99]",沃尔沃亚太,518,紧凑型SUV,48V轻混系统,2025.06,3年不限公里,18.5,26.99,22.744999999999997,3.0,,高端,低销量,8,0.0008368806208224162,False
凌宝汽车,凌宝Uni,https://p3-dcd.byteimg.com/motor-mis-img/f0549e706e22b4bef069b9e470c55ff3~tplv-resize:640:0.png?psm=motor.rank.data,128,"[2.98, 3.98]",吉麦新能源,519,微型车,纯电动,2024.12,3年或10万公里,2.98,3.98,3.48,3.0,100000.0,经济型,低销量,2,0.00010131757574986901,False
起亚,起亚K5,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/d859e80b81284db18db7651b9f176b75~tplv-resize:640:0.png?psm=motor.rank.data,121,"[12.48, 16.98]",起亚,520,中型车,汽油,2024.09,5年或10万公里,12.48,16.98,14.73,5.0,100000.0,中端,低销量,10,0.00010243090814919317,False
凯迪拉克,凯迪拉克GT4,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/6db297a9abf54fcb86895a89462201a4~tplv-resize:640:0.png?psm=motor.rank.data,120,"[14.99, 23.97]",上汽通用凯迪拉克,521,紧凑型SUV,48V轻混系统,2023.05,3年不限公里,14.99,23.97,19.48,3.0,,中端,低销量,8,0.001756960895072396,False
现代,胜达,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85040ec8dfb4469a89453da00be8a76a~tplv-resize:640:0.png?psm=motor.rank.data,120,"[16.18, 23.18]",北京现代,522,中型SUV,汽油,2024.08,可选：3年或15万公里/5年或10万公里/7年或7万公里,16.18,23.18,19.68,3.0,150000.0,中端,低销量,7,0.0005029391943820048,False
北京越野,北京越野BJ60雷霆,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/831fa1fd08fb4dcab8282ad77de92e85~tplv-resize:640:0.png?psm=motor.rank.data,118,"[25.98, 30.48]",北京汽车,523,中大型SUV,增程式,2024.08,5年或15万公里,25.98,30.48,28.23,5.0,150000.0,高端,低销量,5,0.0010181623093158518,False
红旗,红旗天工06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b5bd7a7f1e484d4095f4020c70e90c89~tplv-resize:640:0.png?psm=motor.rank.data,116,"[17.48, 25.78]",一汽红旗,524,中型SUV,纯电动,2025.04,4年或10万公里,17.48,25.78,21.630000000000003,4.0,100000.0,高端,低销量,18,0.0009244652921333986,False
睿蓝汽车,枫叶60s,https://p3-dcd.byteimg.com/motor-mis-img/22ab00035ad9fd4ac71b8baf75aa7293~tplv-resize:640:0.png?psm=motor.rank.data,114,"[14.98, 15.98]",睿蓝汽车,525,紧凑型车,纯电动,2022.02,1年或15万公里,14.98,15.98,15.48,1.0,150000.0,中端,低销量,6,0.0008546622606254285,False
起亚,嘉华,https://p3-dcd.byteimg.com/motor-mis-img/c6ac1024c4633112f738ffc8fc41b52c~tplv-resize:640:0.png?psm=motor.rank.data,114,"[23.89, 29.09]",起亚,526,中大型MPV,汽油,2025.09,5年或10万公里,23.89,29.09,26.490000000000002,5.0,100000.0,高端,低销量,10,0.0002803570846649824,False
福特,领裕,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/af5d7d24a04348fa954883a25310b018~tplv-resize:640:0.png?psm=motor.rank.data,113,"[17.38, 22.18]",江铃福特,527,中大型SUV,汽油,2023.02,3年或10万公里,17.38,22.18,19.78,3.0,100000.0,中端,低销量,6,7.909465995284575e-05,False
MINI,电动MINI ACEMAN,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c1093102339940549ef3af5dc2fafee6~tplv-resize:640:0.png?psm=motor.rank.data,112,"[22.99, 27.99]",光束汽车,528,小型SUV,纯电动,2025.1,3年或10万公里,22.99,27.99,25.49,3.0,100000.0,高端,低销量,2,0.00029450366867451457,False
长安,长安X7 PLUS,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/399becc2e25a4244bf8823ca3fe64f57~tplv-resize:640:0.png?psm=motor.rank.data,109,"[9.39, 12.89]",长安汽车,529,紧凑型SUV,汽油,2024.01,3年或10万公里,9.39,12.89,11.14,3.0,100000.0,中端,低销量,14,0.00011378205965071651,False
丰田,铂智4X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f25ce1a1536a400d801b652ca91366ba~tplv-resize:640:0.png?psm=motor.rank.data,109,"[17.98, 23.88]",广汽丰田,530,中型SUV,纯电动,2024.11,3年或10万公里,17.98,23.88,20.93,3.0,100000.0,高端,低销量,22,0.00014762653788000208,False
斯柯达,柯米克GT,https://p3-dcd.byteimg.com/motor-mis-img/b107ac26e249c23a271698a4c770fb62~tplv-resize:640:0.png?psm=motor.rank.data,104,"[11.99, 11.99]",上汽大众斯柯达,531,小型SUV,汽油,2024.09,3年或10万公里,11.99,11.99,11.99,3.0,100000.0,中端,低销量,5,0.0009672777108430446,False
奔驰,奔驰EQE,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/0a6964c2e7704d4993696d00b34f6d43~tplv-resize:640:0.png?psm=motor.rank.data,103,"[33.8, 48.7]",北京奔驰,532,中大型车,纯电动,2024.11,3年不限公里,33.8,48.7,41.25,3.0,,豪华型,低销量,12,0.0022765574955670117,False
东风风光,风光380,https://p9-dcd.byteimg.com/motor-mis-img/e87c65ae4c1e522f6a6e6c7eb2ed110d~tplv-resize:640:0.png?psm=motor.rank.data,101,"[5.28, 6.08]",赛力斯汽车,533,微面,汽油,2022.06,3年或6万公里,5.28,6.08,5.68,3.0,60000.0,经济型,低销量,4,0.00026732148076695196,False
大众,Polo,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/a6ee19f8cb8b4ad8bab7f2b3cb0e4fa1~tplv-resize:640:0.png?psm=motor.rank.data,101,"[8.59, 11.99]",上汽大众,534,小型车,汽油,2023.05,3年或10万公里,8.59,11.99,10.29,3.0,100000.0,中端,低销量,25,0.00019427911522364646,False
腾势,腾势N7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/64c39c89935142829cfe0ca295dc9538~tplv-resize:640:0.png?psm=motor.rank.data,98,"[23.98, 32.98]",腾势汽车,535,中型SUV,纯电动,2025.02,6年或15万公里,23.98,32.98,28.479999999999997,6.0,150000.0,高端,低销量,8,0.0008924725712475894,False
创维汽车,创维HT-i,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/64181c7a46b04f90a3cdd52b2b3c3587~tplv-resize:640:0.png?psm=motor.rank.data,93,"[12.58, 29.98]",创维汽车,536,中型SUV,插电式混合动力,2025.08,5年或15万公里,12.58,29.98,21.28,5.0,150000.0,高端,低销量,2,0.015174834252688466,True
宝骏,宝骏享境EV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/df777bbaf23f41409435fe3555fb07df~tplv-resize:640:0.png?psm=motor.rank.data,91,"[12.98, 18.88]",上汽通用五菱,537,中大型车,纯电动,2025.04,6年或15万公里,12.98,18.88,15.93,6.0,150000.0,中端,低销量,7,0.0005872582536496577,False
示界,示界06,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9cf15463fa5e4120a1f2f34627ec5f5c~tplv-resize:640:0.png?psm=motor.rank.data,90,"[12.58, 12.58]",东风汽车,538,紧凑型SUV,纯电动,2025.05,3年或10万公里,12.58,12.58,12.58,3.0,100000.0,中端,低销量,1,0.0011179117281016205,False
蔚来,蔚来ET9,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/85aac8869974493389b233359e0cdec0~tplv-resize:640:0.png?psm=motor.rank.data,90,"[66, 71]",蔚来,539,大型车,纯电动,2024.12,3年或12万公里,66.0,71.0,68.5,3.0,120000.0,豪华型,低销量,7,0.014605504341872123,True
睿蓝汽车,睿蓝7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/34076f95094b48af8c6835540dd8227d~tplv-resize:640:0.png?psm=motor.rank.data,88,"[11.57, 17.37]",睿蓝汽车,541,紧凑型SUV,纯电动,2024.1,6年或15万公里,11.57,17.37,14.47,6.0,150000.0,中端,低销量,6,0.0006660638772906186,False
标致,标致4008,https://p3-dcd.byteimg.com/motor-mis-img/736419b6347a430fa6ef5941234c9513~tplv-resize:640:0.png?psm=motor.rank.data,88,"[15.97, 16.97]",东风标致,542,紧凑型SUV,汽油,2024.07,3年或10万公里,15.97,16.97,16.47,3.0,100000.0,中端,低销量,5,0.0009872388702960456,False
名爵,MG6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e79a397f178a42b2a125fea383e0c777~tplv-resize:640:0.png?psm=motor.rank.data,88,"[9.38, 9.78]",上汽集团,543,紧凑型车,汽油,2025.05,3年或10万公里,9.38,9.78,9.58,3.0,100000.0,经济型,低销量,6,0.0005592765348657474,False
长安,长安UNI-V 智电iDD,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/2795607979c740fa8e2e985fb2dc1a88~tplv-resize:640:0.png?psm=motor.rank.data,84,"[10.79, 11.99]",长安汽车,544,紧凑型车,插电式混合动力,2024.04,3年或12万公里,10.79,11.99,11.39,3.0,120000.0,中端,低销量,14,0.0003875023653924625,False
长安,长安UNI-T,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/89c273a4e48e40c383a643465710a393~tplv-resize:640:0.png?psm=motor.rank.data,84,"[11.59, 13.99]",长安汽车,545,紧凑型SUV,汽油,2023.07,3年或10万公里,11.59,13.99,12.79,3.0,100000.0,中端,低销量,14,0.0002568352107553306,False
奇瑞新能源,艾瑞泽e,https://p9-dcd.byteimg.com/motor-mis-img/801fac00fa4a0818fc25e1fc20372dda~tplv-resize:640:0.png?psm=motor.rank.data,83,"[15.28, 15.78]",奇瑞新能源,546,紧凑型车,纯电动,2023.08,1年或10万公里,15.28,15.78,15.53,1.0,100000.0,中端,低销量,1,0.0011779940738100082,False
凯迪拉克,IQ锐歌,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/5b605a25ad8a418bb3cdadd026658e20~tplv-resize:640:0.png?psm=motor.rank.data,80,"[25.77, 32.97]",上汽通用凯迪拉克,547,中大型SUV,纯电动,2023.11,3年不限公里,25.77,32.97,29.369999999999997,3.0,,高端,低销量,8,0.0008866364857667874,False
起亚,智跑,https://p3-dcd.byteimg.com/motor-mis-img/93ee7cb27ef156bcbacc11dc008960e1~tplv-resize:640:0.png?psm=motor.rank.data,79,"[11.18, 12.78]",起亚,548,紧凑型SUV,汽油,2021.07,5年或10万公里,11.18,12.78,11.98,5.0,100000.0,中端,低销量,10,0.0003747785084561785,False
名爵,MG Cyberster,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/19f55487883d47e7906cb38b04f822d2~tplv-resize:640:0.png?psm=motor.rank.data,78,"[31.98, 36.58]",上汽集团,549,跑车,纯电动,2025.06,6年或15万公里,31.98,36.58,34.28,6.0,150000.0,豪华型,低销量,6,0.004643234414591987,True
红旗,红旗EH7,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/f8c654abc2ba49948ec26d1ea30defef~tplv-resize:640:0.png?psm=motor.rank.data,77,"[17.38, 27.58]",一汽红旗,550,中大型车,纯电动,2025.04,4年或10万公里,17.38,27.58,22.479999999999997,4.0,100000.0,高端,低销量,18,0.0025974680183741407,False
上汽大通MAXUS,大家9 EV,https://p3-dcd.byteimg.com/motor-mis-img/149f3cd713fb650b0414ba133fad555a~tplv-resize:640:0.png?psm=motor.rank.data,77,"[26.99, 41.99]",上汽大通,551,中大型MPV,纯电动,2024.08,3年或10万公里,26.99,41.99,34.49,3.0,100000.0,豪华型,低销量,9,0.007156764348611605,True
丰田,凌放HARRIER,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6d957f2954a94d748460c8f623e7a85a~tplv-resize:640:0.png?psm=motor.rank.data,77,"[18.18, 24.08]",一汽丰田,552,中型SUV,汽油,2024.09,3年或10万公里,18.18,24.08,21.13,3.0,100000.0,高端,低销量,22,0.00032751845080125874,False
极氪,ZEEKR MIX,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/c10237011403464c8c5a14efd8a6a72b~tplv-resize:640:0.png?psm=motor.rank.data,76,"[27.99, 29.99]",极氪,553,中型MPV,纯电动,2024.1,4年或10万公里,27.99,29.99,28.99,4.0,100000.0,高端,低销量,6,0.0030652531568957186,True
英菲尼迪,英菲尼迪QX60,https://p3-dcd.byteimg.com/motor-mis-img/7a627875ede9d3e13c79a4c4218a2d4a~tplv-resize:640:0.png?psm=motor.rank.data,72,"[37.88, 51.88]",东风英菲尼迪,554,中大型SUV,汽油,2023.11,4年或10万公里,37.88,51.88,44.88,4.0,100000.0,豪华型,低销量,2,0.0016275110211870884,False
广汽传祺,传祺ES9 PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/da5b16db509a49dbb1531f0bb7f3708b~tplv-resize:640:0.png?psm=motor.rank.data,66,"[22.98, 26.98]",广汽传祺,555,中大型SUV,插电式混合动力,2024.06,5年或15万公里,22.98,26.98,24.98,5.0,150000.0,高端,低销量,10,0.0005880876132651272,False
丰田,凌尚,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/f15180c190324d66b0dfaab36fa6533f~tplv-resize:640:0.png?psm=motor.rank.data,64,"[13.98, 16.98]",广汽丰田,556,紧凑型车,汽油,2024.07,3年或10万公里,13.98,16.98,15.48,3.0,100000.0,中端,低销量,22,0.0003218740688677631,False
智己汽车,智己LS7,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/aff8de32f2fa496ab3e0b6b38f29b24a~tplv-resize:640:0.png?psm=motor.rank.data,63,"[29.98, 32.99]",智己汽车,557,中大型SUV,纯电动,2025.06,5年或15万公里,29.98,32.99,31.485,5.0,150000.0,豪华型,低销量,4,0.004440152377427318,True
领克,领克06 EM-P,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/3576f04188924b51916a143c9eda9f77~tplv-resize:640:0.png?psm=motor.rank.data,60,"[12.78, 13.68]",领克,558,小型SUV,插电式混合动力,2024.09,5年或10万公里,12.78,13.68,13.23,5.0,100000.0,中端,低销量,13,0.0008409217236248781,False
大众,ID.7 VIZZION,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/859be7d4194f4371b503e6c3f64c068e~tplv-resize:640:0.png?psm=motor.rank.data,59,"[19.77, 23.27]",一汽-大众,559,中型车,纯电动,2023.12,3年或10万公里,19.77,23.27,21.52,3.0,100000.0,高端,低销量,25,0.0005107835328297404,False
吉利银河,翼真L380,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/cbea6811399a49e0b6ef635af46ea66e~tplv-resize:640:0.png?psm=motor.rank.data,58,"[29.99, 59.99]",LEVC,560,中大型MPV,纯电动,2025.03,5年或15万公里,29.99,59.99,44.99,5.0,150000.0,豪华型,低销量,11,0.033879482617948146,True
宝马,宝马iX3,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/a9ae3f8f016040a7a236ae890bc9c19c~tplv-resize:640:0.png?psm=motor.rank.data,58,"[25.3, 27.8]",华晨宝马,561,中型SUV,纯电动,2024.01,3年或10万公里,25.3,27.8,26.55,3.0,100000.0,高端,低销量,8,0.0016261722912702312,False
英菲尼迪,英菲尼迪QX50,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7144d5910bc846beacb0dccd70b0e9b3~tplv-resize:640:0.png?psm=motor.rank.data,58,"[35.08, 39.18]",东风英菲尼迪,562,中型SUV,汽油,2025.07,4年或10万公里,35.08,39.18,37.129999999999995,4.0,100000.0,豪华型,低销量,2,0.005629514510190142,True
仰望,仰望U8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6ab6732babb34e30b5e63c41a3eb5b08~tplv-resize:640:0.png?psm=motor.rank.data,54,"[109.8, 109.8]",仰望,563,大型SUV,增程式,2023.09,6年或15万公里,109.8,109.8,109.8,6.0,150000.0,豪华型,低销量,5,0.057944076113793985,True
起亚,焕驰,https://p3-dcd.byteimg.com/motor-mis-img/c655aa38e008e10259a76a207c62a295~tplv-resize:640:0.png?psm=motor.rank.data,51,"[6.59, 6.69]",起亚,564,小型车,汽油,2020.08,3年或10万公里,6.59,6.69,6.640000000000001,3.0,100000.0,经济型,低销量,10,0.0009199083348204863,False
比亚迪,比亚迪e3,https://p3-dcd.byteimg.com/motor-mis-img/993f74dfdbd9feb7e14875c014b44163~tplv-resize:640:0.png?psm=motor.rank.data,50,"[15.48, 15.48]",比亚迪,565,紧凑型车,纯电动,2021.08,3年或10万公里,15.48,15.48,15.48,3.0,100000.0,中端,低销量,41,0.001676102215038729,False
欧拉,欧拉闪电猫,https://p3-dcd.byteimg.com/motor-mis-img/9a42521e00f5301bbf77aaec4f602946~tplv-resize:640:0.png?psm=motor.rank.data,49,"[15.98, 23.98]",长城汽车,566,中型车,纯电动,2022.1,5年或15万公里,15.98,23.98,19.98,5.0,150000.0,中端,低销量,3,0.001627766353361809,False
Polestar极星,Polestar 4,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/986fd027248b4db8929ffb4df7743387~tplv-resize:640:0.png?psm=motor.rank.data,47,"[33.8, 39.8]",Polestar,567,中型SUV,纯电动,2025.05,3年不限公里,33.8,39.8,36.8,3.0,,豪华型,低销量,1,0.004534202064844178,True
上汽大通MAXUS,大通G90,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c16acf5fbaad4abea88c7d738d1091e4~tplv-resize:640:0.png?psm=motor.rank.data,47,"[19.99, 24.99]",上汽大通,568,中大型MPV,汽油,2024.08,3年或10万公里,19.99,24.99,22.49,3.0,100000.0,高端,低销量,9,0.0004091748505254401,False
荣威,荣威iMAX8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6db94c2ed63e49d6a42eba931d90c2c0~tplv-resize:640:0.png?psm=motor.rank.data,47,"[16.58, 23.58]",上汽集团,569,中大型MPV,汽油,2023.03,3年或10万公里,16.58,23.58,20.08,3.0,100000.0,高端,低销量,12,0.0010685101348002495,False
江淮汽车,江淮QX PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5901534bebac4251a0136474f5411173~tplv-resize:640:0.png?psm=motor.rank.data,46,"[8.99, 18.69]",江汽集团,570,紧凑型SUV,插电式混合动力,2025.04,3年或10万公里,8.99,18.69,13.84,3.0,100000.0,中端,低销量,2,0.004783731405740703,True
标致,标致408X,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/4211faff193940beab4af0d54f89ec2d~tplv-resize:640:0.png?psm=motor.rank.data,46,"[15.37, 17.97]",东风标致,571,中型车,汽油,2025.06,5年或15万公里,15.37,17.97,16.669999999999998,5.0,150000.0,中端,低销量,5,0.00066764664738887,False
凯翼,炫界Pro EV,https://p3-dcd.byteimg.com/motor-mis-img/297b50a8f659602e2fd62223e67c0c2a~tplv-resize:640:0.png?psm=motor.rank.data,46,"[11.99, 17.66]",凯翼汽车,572,小型SUV,纯电动,2023.09,3年或10万公里,11.99,17.66,14.825,3.0,100000.0,中端,低销量,5,0.0010800340507753725,False
上汽大通MAXUS,大家7 EV,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/91bdc8d73c5d469a821b6f6b5cefead5~tplv-resize:640:0.png?psm=motor.rank.data,44,"[14.58, 25.98]",上汽大通,573,中型MPV,纯电动,2025.03,5年或10万公里,14.58,25.98,20.28,5.0,100000.0,高端,低销量,9,0.005272763365568614,True
合创汽车,合创V09,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7326212aa38e48f4983959b242a74c05~tplv-resize:640:0.png?psm=motor.rank.data,44,"[31.88, 43.88]",合创汽车,574,中大型MPV,纯电动,2023.1,6年或15万公里,31.88,43.88,37.88,6.0,150000.0,豪华型,低销量,2,0.004674596291416008,True
雪佛兰,探界者Plus,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/c72150584c9144fb94b1eaa81df2b464~tplv-resize:640:0.png?psm=motor.rank.data,42,"[14.99, 17.99]",上汽通用雪佛兰,575,中型SUV,插电式混合动力,2024.04,3年或10万公里,14.99,17.99,16.49,3.0,100000.0,中端,低销量,5,0.0006710885705134754,False
广汽传祺,影酷,https://p3-dcd.byteimg.com/motor-mis-img/fb916563d977a0dcf0ca3a200e4eda73~tplv-resize:640:0.png?psm=motor.rank.data,41,"[11.18, 13.98]",广汽传祺,576,紧凑型SUV,汽油,2022.09,3年或10万公里,11.18,13.98,12.58,3.0,100000.0,中端,低销量,10,0.000670634190540625,False
睿蓝汽车,睿蓝8,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/7e1a3e576f2446df8149b00fd7033b44~tplv-resize:640:0.png?psm=motor.rank.data,40,"[12.78, 22.18]",睿蓝汽车,577,紧凑型MPV,纯电动,2024.11,4年或15万公里,12.78,22.18,17.48,4.0,150000.0,中端,低销量,6,0.0037116047985722963,True
凯迪拉克,IQ傲歌,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/63529507cdcd4edd873e149c1ae05bae~tplv-resize:640:0.png?psm=motor.rank.data,40,"[23.97, 26.97]",上汽通用凯迪拉克,578,中型SUV,纯电动,2024.04,3年不限公里,23.97,26.97,25.47,3.0,,高端,低销量,8,0.0012577936646714562,False
江淮钇为,钇为3,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/b57f28ba99f947bdb78b7b243b7f602d~tplv-resize:640:0.png?psm=motor.rank.data,39,"[6.99, 12.79]",江汽集团,579,小型车,纯电动,2025.04,4年或15万公里,6.99,12.79,9.89,4.0,150000.0,经济型,低销量,2,0.0018655695573743618,False
捷豹,捷豹E-PACE,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/5e4a299aa9124c058af10d10e237c0cc~tplv-resize:640:0.png?psm=motor.rank.data,38,"[17.38, 21.8]",奇瑞捷豹路虎,580,紧凑型SUV,48V轻混系统,2023.08,3年或10万公里,17.38,21.8,19.59,3.0,100000.0,中端,低销量,2,0.0006583432766332591,False
长安,锐程PLUS,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/6de734d6685c494daee1c10272206263~tplv-resize:640:0.png?psm=motor.rank.data,37,"[8.49, 10.29]",长安汽车,581,紧凑型车,汽油,2024.05,3年或10万公里,8.49,10.29,9.39,3.0,100000.0,经济型,低销量,14,0.0007153185597793685,False
五菱汽车,五菱星辰,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/e365b62932e14542987c0ec29e807693~tplv-resize:640:0.png?psm=motor.rank.data,37,"[6.88, 10.98]",上汽通用五菱,582,紧凑型SUV,油电混合,2022.08,3年或10万公里,6.88,10.98,8.93,3.0,100000.0,经济型,低销量,14,0.001162388411666587,False
雪佛兰,探界者,https://p3-dcd.byteimg.com/motor-mis-img/d0cade284d533a6e482e19d58e728e01~tplv-resize:640:0.png?psm=motor.rank.data,36,"[18.49, 23.99]",上汽通用雪佛兰,583,中型SUV,汽油,2023.05,3年或10万公里,18.49,23.99,21.24,3.0,100000.0,高端,低销量,5,0.0007636322602487408,False
欧拉,欧拉芭蕾猫,https://p3-dcd.byteimg.com/motor-mis-img/0bedfedf47aa941755f9ae70f4b0233b~tplv-resize:640:0.png?psm=motor.rank.data,35,"[14.48, 17.48]",长城汽车,584,紧凑型车,纯电动,2023.04,4年或15万公里,14.48,17.48,15.98,4.0,150000.0,中端,低销量,3,0.0008989688332390206,False
长安,长安CS35 PLUS,https://p3-dcd.byteimg.com/motor-mis-img/810127c3c51f072dd2ea70a1a5aa09db~tplv-resize:640:0.png?psm=motor.rank.data,34,"[6.99, 8.19]",长安汽车,585,小型SUV,汽油,2023.09,3年或10万公里,6.99,8.19,7.59,3.0,100000.0,经济型,低销量,14,0.001053917376930488,False
东风风行,风行S50 EV,https://p9-dcd.byteimg.com/motor-mis-img/7dc51c86c5c6d2541cadc95dcf4aa5d0~tplv-resize:640:0.png?psm=motor.rank.data,33,"[15.09, 16.99]",东风风行,586,紧凑型车,纯电动,2023.08,8年或16万公里,15.09,16.99,16.04,8.0,160000.0,中端,低销量,9,0.001198560928227058,False
凯迪拉克,凯迪拉克CT6,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/1effd18860ed46a9873ed3b7e2552f7b~tplv-resize:640:0.png?psm=motor.rank.data,33,"[30.97, 40.97]",上汽通用凯迪拉克,587,中大型车,汽油,2023.05,3年不限公里,30.97,40.97,35.97,3.0,,豪华型,低销量,8,0.005112582841825965,True
SWM斯威汽车,斯威G05,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/81bb497225c24e9c92d2e631df27b9ca~tplv-resize:640:0.png?psm=motor.rank.data,32,"[8.69, 12.98]",SWM斯威汽车,588,中型SUV,汽油,2023.01,3年或6万公里,8.69,12.98,10.835,3.0,60000.0,中端,低销量,2,0.001350534187494402,False
魏牌,摩卡PHEV,https://p3-dcd.byteimg.com/tos-cn-i-dcdx/9d32431637e74d9ba2c02f721b313e39~tplv-resize:640:0.png?psm=motor.rank.data,31,"[23.88, 23.88]",长城汽车,589,中型SUV,插电式混合动力,2024.05,5年或15万公里,23.88,23.88,23.88,5.0,150000.0,高端,低销量,3,0.0035949103145366556,True
荣威,荣威eRX5,https://p9-dcd.byteimg.com/tos-cn-i-dcdx/e6c1c61db1b244cd87614a65ebe5ac0e~tplv-resize:640:0.png?psm=motor.rank.data,31,"[13.59, 14.79]",上汽集团,590,紧凑型SUV,插电式混合动力,2022.08,3年或10万公里,13.59,14.79,14.19,3.0,100000.0,中端,低销量,12,0.0014234925710163448,False
奥迪,奥迪Q5 e-tron,https://p3-dcd.byteimg.com/motor-mis-img/6a288e43d3e85af91ecebda0776126cb~tplv-resize:640:0.png?psm=motor.rank.data,30,"[22.95, 43.25]",上汽奥迪,591,中大型SUV,纯电动,2024.05,3年或10万公里,22.95,43.25,33.1,3.0,100000.0,豪华型,低销量,13,0.017682185250918463,True
